typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,28570,845249.2062716694,0.6536814511299133,0.0004933468398991757,0.75
LH,16646,124551.28569954494,0.09632291231043992,0.0004933468398991757,0.75
HL,20566,125270.21679741843,0.09687890446025013,0.0004933468398991757,0.75
HH,62634,197989.09094057418,0.1531167320993967,0.0004933468398991757,0.75
