column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,147690,0.9828963130573672,0.9996689929616834,2110
ses_census_foreign_born_share,148065,0.9853919872221483,0.9997096948131956,2202
ses_census_share_ge65,148065,0.9853919872221483,0.9997096948131956,2262
ses_census_share_u15,148065,0.9853919872221483,0.9997096948131956,2151
