typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,19829,1606387.061450847,0.31935972936381746,0.0,0.5
LH,22790,908602.5965466273,0.18063584194354615,0.0,0.5
HL,21465,912224.9898062613,0.1813559962318913,0.0,0.5
HH,86176,1602809.2210505505,0.31864843246074503,0.0,0.5
