column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,130593,0.9800012006783833,0.9918840819207813,1534
ses_census_foreign_born_share,130904,0.9823350192858965,0.9924505960235404,1592
ses_census_share_ge65,130904,0.9823350192858965,0.9924505960235404,1765
ses_census_share_u15,130904,0.9823350192858965,0.9924505960235404,1647
