typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,35859,871360.1476364648,0.6453153199161447,4.00606884883627e-07,0.75
LH,16777,141353.64696485456,0.10468423895660568,4.00606884883627e-07,0.75
HL,23679,142179.32132858876,0.10529572011927413,4.00606884883627e-07,0.75
HH,52845,195392.73773569753,0.14470472100797552,4.00606884883627e-07,0.75
