regime,weighted_mean,gini,units,concentration_index,concentration_ses_col
everyday,0.306025835097753,0.520944320462625,DLF: fraction of the saturation ceiling Lmax,-0.07823529909573973,ses_census_employment_share
emergency,0.22189171367260413,0.5189593261296935,DCF: multiples of g(45 min) [anchored],-0.14740987908207762,ses_census_employment_share
