typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,6729,490376.7756837177,0.320185406207228,9.78175199908467e-05,0.5
LH,12443,275389.3465396248,0.17981204281950788,9.78175199908467e-05,0.5
HL,9912,273787.47060233005,0.17876611788360286,9.78175199908467e-05,0.5
HH,48323,491986.46545649564,0.32123643308966127,9.78175199908467e-05,0.5
