city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
porto,Porto,PT,1,False,1531689.884388054,0.32420924917788524,0.846646708996663,0.27231352310964735,0.39537411339401934,2.795359215983889,0.42207206935002306,0.3822944636370175,0.123060590284372,0.32123643308966127,0.47253535893874005,0.1137494932042879,0.2946375735724483,0.34842111422575706,0.2474784681085683,0.7266776378706977,0.3549525656686174,0.0028729904201522964,0.0,0.0
