column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,9611,0.9699263295993541,0.9942093129764045,173
ses_census_foreign_born_share,9617,0.970531839741649,0.9942367885523932,131
ses_census_share_ge65,9617,0.970531839741649,0.9942367885523932,170
ses_census_share_u15,9617,0.970531839741649,0.9942367885523932,169
