term,coef,se,t,p,n,r2,regime,model
const,1.3159433888152137,0.022402037814320177,58.74212871714804,0.0,9902,0.3094150920191471,everyday,density
ses_log10_density,-1.4172502992977722,0.022429745322787596,-63.18619667330376,0.0,9902,0.3094150920191471,everyday,density
const,0.04561261860351988,0.01285348967349678,3.5486564164415757,0.0003872019517125057,9611,0.02785070483100338,everyday,ses
ses_census_employment_share,0.2945126931383864,0.0342989948393483,8.58662752415465,8.955939593830756e-18,9611,0.02785070483100338,everyday,ses
const,0.15648170910751466,0.014750490191658376,10.608576872652504,2.718581622375033e-26,9617,0.10877139620143272,everyday,ses
ses_census_foreign_born_share,-0.38390150574218573,0.021053706686759974,-18.234390335817185,2.753066503626997e-74,9617,0.10877139620143272,everyday,ses
const,-0.0021610461602446112,0.012309659992948979,-0.17555693345571421,0.8606420388896597,9617,0.0002371426500992202,everyday,ses
ses_census_share_ge65,-0.019884067304733646,0.01888838507932994,-1.0527139944056578,0.2924720928260248,9617,0.0002371426500992202,everyday,ses
const,0.035515925324035254,0.01328543992566029,2.6732968966603567,0.007510974284443372,9617,0.024050034408328536,everyday,ses
ses_census_share_u15,-0.2118418262686646,0.018893381127518538,-11.212488904916722,3.54094092745529e-29,9617,0.024050034408328536,everyday,ses
const,0.9991382432340041,0.020968392015874564,47.6497311991108,0.0,9902,0.17836853477093362,emergency,density
ses_log10_density,-1.076056148234568,0.020593458539734117,-52.252327901035564,0.0,9902,0.17836853477093362,emergency,density
const,0.07696010776943785,0.014692124766149919,5.238187736245674,1.621610630079227e-07,9611,0.07928618356730388,emergency,ses
ses_census_employment_share,0.49691794282664514,0.02653375061530242,18.72776864572116,2.939819373608317e-78,9611,0.07928618356730388,emergency,ses
const,0.1730227237603846,0.01594633461114125,10.850313127099348,1.9874331249356417e-27,9617,0.13298229706628328,emergency,ses
ses_census_foreign_born_share,-0.42448209799132414,0.017489383104089207,-24.270844515497842,3.984284460739112e-130,9617,0.13298229706628328,emergency,ses
const,0.04363437708988708,0.013595341837070042,3.209509375550266,0.001329617103219808,9617,0.09668055675336651,emergency,ses
ses_census_share_ge65,0.40148558916354415,0.016862050944723227,23.81000926160671,2.6306013938711067e-125,9617,0.09668055675336651,emergency,ses
const,0.02855576694828352,0.01418950925912453,2.012456275041422,0.044171861454522884,9617,0.015547375634484939,emergency,ses
ses_census_share_u15,-0.17032657225272566,0.016637469980639308,-10.237528449393524,1.3463166820513866e-24,9617,0.015547375634484939,emergency,ses
