typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,1064,67096.6563283205,0.28594515892571365,3.576247142572889e-06,0.5
LH,1224,50272.0105153881,0.21424373169949315,3.576247142572889e-06,0.5
HL,1583,51193.59227394685,0.2181712275962282,3.576247142572889e-06,0.5
HH,6031,66086.42869507195,0.281639881778565,3.576247142572889e-06,0.5
