column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,10218,0.9352860411899313,0.9621801286164293,197
ses_census_foreign_born_share,10291,0.9419679633867277,0.9634660481925915,175
ses_census_share_ge65,10291,0.9419679633867277,0.9634660481925915,195
ses_census_share_u15,10291,0.9419679633867277,0.9634660481925915,194
