typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,4317,100931.07233697316,0.6097288589182714,5.650420199129408e-05,0.75
LH,1300,23214.947772791144,0.14024247724321465,5.650420199129408e-05,0.75
HL,2284,24044.42870588228,0.14525340649540347,5.650420199129408e-05,0.75
HH,3017,17343.90446400037,0.10477525734311045,5.650420199129408e-05,0.75
