column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,22312,0.9688232739904472,0.9799282398904849,391
ses_census_foreign_born_share,22405,0.9728614850195397,0.9807837935328987,406
ses_census_share_ge65,22405,0.9728614850195397,0.9807837935328987,428
ses_census_share_u15,22405,0.9728614850195397,0.9807837935328987,418
