column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,47601,0.955939351340496,0.9869959102283439,744
ses_census_foreign_born_share,35529,0.7135053720253037,0.8713863726079624,503
ses_census_share_ge65,47449,0.9528868360277136,0.9868572957588692,765
ses_census_share_u15,47533,0.9545737523847776,0.9865502225885227,760
