typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,6371,356107.09649951756,0.26544459268294524,0.0002534428821402451,0.5
LH,6314,314585.38771285396,0.23449403543565175,0.0002534428821402451,0.5
HL,12617,312992.79934590776,0.233306909499294,0.0002534428821402451,0.5
HH,24462,357864.35171668837,0.266754462382109,0.0002534428821402451,0.5
