level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
everyday,everyday,everyday,,9.696297639395203,5.717130623435219,15.396928583484796,0.10811353320426609,0.0673623059926295,0.0056951400637871375,0.0002534428821402451,0.16768325978945176,,,
emergency,emergency,emergency,,13.505775326687798,13.0,19.0,0.3000024729072636,0.0007120077804403034,0.0,0.0002534428821402451,1.0153748982723565,0.9442599080492827,0.00034489716175426096,0.00034489716175426096
