column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,135845,0.9512155841245834,0.9992787701716616,1560
ses_census_foreign_born_share,136272,0.9542055289471473,0.9993503866478264,1695
ses_census_share_ge65,136272,0.9542055289471473,0.9993503866478264,1797
ses_census_share_u15,136272,0.9542055289471473,0.9993503866478264,1661
