typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,22399,1941188.2975231928,0.6196285794792251,2.4896942753278384e-05,0.75
LH,11529,408549.43029317074,0.13040924647165997,2.4896942753278384e-05,0.75
HL,23988,408684.67405706935,0.13045241636992017,2.4896942753278384e-05,0.75
HH,84584,374403.23240362067,0.11950975767919489,2.4896942753278384e-05,0.75
