typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,8459,993663.9293845877,0.31717817886595867,2.4896942753278384e-05,0.5
LH,10634,572730.2807235217,0.18281588175771163,2.4896942753278384e-05,0.5
HL,12627,566056.9208770933,0.18068574091188433,2.4896942753278384e-05,0.5
HH,110780,1000374.5032918507,0.3193201984644454,2.4896942753278384e-05,0.5
