level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
everyday,everyday,everyday,,21.30596803802785,25.449033273847384,32.522546054662186,0.5603487538507678,0.15045724212401865,0.009716450496116127,2.4896942753291737e-05,0.23953541882410456,,,
emergency,emergency,emergency,,14.941291061108373,13.5,23.5,0.3801034046043115,0.051107591186845436,8.918075308135773e-06,2.4896942753291737e-05,1.1849766511732271,0.8743484652429037,0.0021377212568030137,0.0005119256317894747
