typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,11164,495973.5359079768,0.606250184092962,0.00012405641934659648,0.75
LH,9686,117604.07050316641,0.14375260821548128,0.00012405641934659648,0.75
HL,22269,117868.85515992041,0.14407626610300994,0.00012405641934659648,0.75
HH,56405,86653.96779214544,0.1059209415885467,0.00012405641934659648,0.75
