typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,20675,1552819.0834743748,0.3185051582738646,6.579825546643559e-05,0.5
LH,24834,884820.3318715438,0.18148916563809744,6.579825546643559e-05,0.5
HL,23672,893320.8164479388,0.18323273526203032,6.579825546643559e-05,0.5
HH,139375,1544373.9445499792,0.31677294082600777,6.579825546643559e-05,0.5
