typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,16585,653939.906725842,0.6252498873972605,0.0,0.75
LH,8109,130461.51522172708,0.12473783426136541,0.0,0.75
HL,15634,130350.82989747263,0.12463200498590014,0.0,0.75
HH,43986,131133.43307368737,0.12538027335547397,0.0,0.75
