column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,37344,0.8465531702672682,0.948739498685522,788
ses_census_foreign_born_share,38338,0.8690862104141637,0.9569260638528132,893
ses_census_share_ge65,36578,0.8291886745403849,0.945573341771039,831
ses_census_share_u15,36878,0.8359893908825063,0.947831256210642,818
