typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,15811,377041.21147249965,0.6330382199315138,0.00011988444951181108,0.75
LH,5444,69664.85152266826,0.11696470374544109,0.00011988444951181108,0.75
HL,8455,69268.80500357226,0.11629975631839598,0.00011988444951181108,0.75
HH,14344,79630.89418302896,0.13369732000464918,0.00011988444951181108,0.75
