level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
everyday,everyday,everyday,,15.3021913158957,7.00841731090948,50.190592585806215,0.22315050124199085,0.18506790431064313,0.04477490264949032,0.002327557092087745,0.2516921030514928,,,
emergency,emergency,emergency,,19.996877118438462,17.5,35.5,0.6285145521535905,0.18257667635440156,0.005313459467095263,0.002327557092087745,2.104604688707142,0.9417697873950616,0.020823449095405767,0.00790664394899349
