city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
stavanger,Stavanger,NO,1,False,331780.0447566076,0.2516921030514928,2.104604688707142,0.4980526517438363,0.4915591304891936,3.5794447743457467,0.2828486174448755,0.36460746046116443,-0.006493521254642698,0.29870299627553387,0.4344851884161391,0.10175526070964373,0.257484509087377,0.6327018503044128,0.2926932295079783,0.22133812126380004,0.183166678119246,0.1806696381599379,0.018539042683596747,0.005592102795426923
