level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
everyday,everyday,everyday,,35.434006756386204,26.016167667201604,96.3,0.6708585258264883,0.5609434401311664,0.22531057785373326,0.0007212551675557599,0.5050923761396429,,,
emergency,emergency,emergency,,14.936499474661197,14.0,27.5,0.4590138544736169,0.06115417876380262,0.0,0.0007212551675557599,1.2333211362688006,0.7042808416948048,0.0062037091095433735,0.0007880035922469194
