typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,2183,93584.01776322233,0.39134770995436974,0.0007212551675557599,0.5
LH,1573,25972.855189855356,0.10861274865590226,0.0007212551675557599,0.5
HL,2726,26293.078675906756,0.10995185260693043,0.0007212551675557599,0.5
HH,15128,93282.70555235953,0.39008768878279754,0.0007212551675557599,0.5
