column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,20958,0.9683053040103493,0.9978031700336691,433
ses_census_foreign_born_share,21083,0.9740805766032157,0.9981879503603162,419
ses_census_share_ge65,21083,0.9740805766032157,0.9981879503603162,481
ses_census_share_u15,21083,0.9740805766032157,0.9981879503603162,448
