typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,10203,1321161.6558067452,0.4265807717214742,0.013821215276795735,0.5
LH,4964,227387.71509968676,0.0734196504726563,0.013821215276795735,0.5
HL,4739,234332.8321743016,0.07566211140721628,0.013821215276795735,0.5
HH,150080,1314213.9235805178,0.4243374663986532,0.013821215276795735,0.5
