column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,49248,0.9246367015883744,0.9858233732149411,837
ses_census_foreign_born_share,49558,0.930456986219068,0.9870274122221669,851
ses_census_share_ge65,49558,0.930456986219068,0.9870274122221669,965
ses_census_share_u15,49558,0.930456986219068,0.9870274122221669,956
