typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,101158,8382994.317846486,0.6507191275775897,0.0002808203767302321,0.75
LH,39390,1279025.897818876,0.09928273655225964,0.0002808203767302321,0.75
HL,63360,1298733.1486080713,0.10081248649056,0.0002808203767302321,0.75
HH,242413,1921908.2366750136,0.14918564937959086,0.0002808203767302321,0.75
