typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,35299,1518233.6017834176,0.6227813259369459,0.00020926711473145742,0.75
LH,12789,310127.8252539877,0.12721482253767982,0.00020926711473145742,0.75
HL,18659,310598.8847431764,0.1274080517304256,0.00020926711473145742,0.75
HH,31305,298867.4434099016,0.12259579979494865,0.00020926711473145742,0.75
