column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,88,0.0008956104908556133,0.0008008168943919842,1
ses_census_foreign_born_share,92826,0.9447265843654905,0.9721141886317309,1562
ses_census_share_ge65,92826,0.9447265843654905,0.9721141886317309,1604
ses_census_share_u15,92826,0.9447265843654905,0.9721141886317309,1528
