typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,4166,153348.0380296018,0.3184089859308289,0.0,0.5
LH,4041,87489.6357679423,0.18166183644912734,0.0,0.5
HL,6785,87121.2497429105,0.18089692662590012,0.0,0.5
HH,19617,153648.2069282662,0.3190322509941436,0.0,0.5
