column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,15,0.00043341327400387184,8.67303709597378e-05,1
ses_census_foreign_born_share,33778,0.9759889046201855,0.9955237618858349,542
ses_census_share_ge65,33778,0.9759889046201855,0.9955237618858349,665
ses_census_share_u15,33778,0.9759889046201855,0.9955237618858349,619
