city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
barcelona,Barcelona,ES,1,False,5945709.4630487785,0.1748864521252489,0.12516550891827438,0.5447227417171132,0.41787036561698054,3.017042973528759,0.3679579125028371,0.37279657766445795,-0.12685237610013267,0.31080934277235217,0.45232626685697397,0.12600969124309058,0.33744059895045,0.639778367513907,0.24759992012398618,0.3298862794282291,0.11215340125795877,0.010789067767817408,0.0009766597443804574,0.0007598764892311941
