typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,25998,3709125.7518233377,0.6262230633137295,0.0038177121074457524,0.75
LH,14986,733108.0623682099,0.12377287999214728,0.0038177121074457524,0.75
HL,28780,734994.0898721416,0.12409130379334234,0.0038177121074457524,0.75
HH,73444,745782.5519806528,0.12591275290078088,0.0038177121074457524,0.75
