typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,13716,2416161.502566765,0.3179026584942479,0.0001414262031587135,0.5
LH,17483,1383957.3702304238,0.18209201941657147,0.0001414262031587135,0.5
HL,22851,1397401.4187527457,0.18386089900580072,0.0001414262031587135,0.5
HH,178432,2402798.353191699,0.3161444230833798,0.0001414262031587135,0.5
