typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,37955,4744848.897275057,0.6242960485028919,0.0001414262031587135,0.75
LH,22644,955372.4573690547,0.12570163200065826,0.0001414262031587135,0.75
HL,38275,936137.9425333324,0.12317088089208075,0.0001414262031587135,0.75
HH,133608,963959.3475641889,0.1268314386043689,0.0001414262031587135,0.75
