level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_45min,pop_share_beyond_60min
service,everyday,gp,263.0,8.853036182046242,8.043085956591177,16.975465416579137,0.43346718749842217,0.32763606843022386,0.3274634850579544,0.00014142620315889728,0.48476490303004854,,
service,everyday,pharmacy,2682.0,3.493952953631687,1.5837918161797717,10.071991159349405,0.11181452702497463,0.07731408142940817,0.0762887588302131,0.00014142620315889728,0.14867692275569422,,
service,everyday,supermarket,1874.0,3.6091428552262452,2.5795011156133727,8.550388219673872,0.07956633250914084,0.06485072105025705,0.06460826856432804,0.00014142620315889728,0.12937372578882136,,
service,everyday,school_primary,2954.0,3.085403223731089,2.028183033141227,7.533117245054969,0.06670041572727436,0.052817241706134395,0.05251600308284951,0.00014142620315889728,0.10718848993769144,,
service,everyday,school_secondary,2954.0,3.085403223731089,2.028183033141227,7.533117245054969,0.06670041572727436,0.052817241706134395,0.05251600308284951,0.00014142620315889728,0.10718848993769144,,
service,everyday,green_space_local,7487.0,2.6606174971967755,1.0800221937835242,7.904410222059101,0.046768199745520996,0.033218392978627304,0.032889150710057886,0.00014142620315889728,0.08447889202846157,,
service,everyday,green_space_district,7487.0,2.6606174971967755,1.0800221937835242,7.904410222059101,0.046768199745520996,0.033218392978627304,0.032889150710057886,0.00014142620315889728,0.08447889202846157,,
service,emergency,emergency_dept_hospital,35.0,11.551910859603842,11.0,18.0,,0.01635305477468579,0.0001650289312899929,0.00014142620315889728,0.11313406217706767,0.00165012707773612,0.0003472470942278585
service,emergency,ambulance_station,122.0,8.503330211225254,7.0,16.0,,0.008843919606783242,4.0990668009360113e-05,0.00014142620315889728,0.07405972947013852,0.0008895045624538638,0.0001835546937833981
