regime,weighted_mean,gini,units,concentration_index,concentration_ses_col
everyday,0.34925374614299054,0.456109647515602,DLF: fraction of the saturation ceiling Lmax,-0.0017692064917048998,ses_census_employment_share
emergency,2.799075982667008,0.7129802653098004,DCF: multiples of g(15 min) [anchored],-0.12894034836877574,ses_census_employment_share
