column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,0,0.0,0.0,0
ses_census_foreign_born_share,50948,0.9697731079640627,0.9952139487846623,795
ses_census_share_ge65,50948,0.9697731079640627,0.9952139487846623,912
ses_census_share_u15,50948,0.9697731079640627,0.9952139487846623,867
