typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,1432,81722.54230609394,0.27386685346561296,0.0,0.5
LH,919,67467.88585355831,0.22609695057557377,0.0,0.5
HL,3241,68090.90103904277,0.228184785874075,0.0,0.5
HH,5173,81121.12904678631,0.2718514100847382,0.0,0.5
