column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,39264,0.9252085395164711,0.9992246568114271,543
ses_census_foreign_born_share,39543,0.931782836137424,0.9993439012739832,496
ses_census_share_ge65,39543,0.931782836137424,0.9993439012739832,579
ses_census_share_u15,39543,0.931782836137424,0.9993439012739832,537
