typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,8440,619276.9379768193,0.6155509603175428,2.353952749810184e-06,0.75
LH,3820,135248.72102205417,0.134434975697353,2.353952749810184e-06,0.75
HL,10725,134686.85957196538,0.13387649477555816,2.353952749810184e-06,0.75
HH,19421,116840.55891498693,0.11613756920954608,2.353952749810184e-06,0.75
