column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,44120,0.9449965729952022,0.9907851372992096,637
ses_census_foreign_born_share,44637,0.9560700822481152,0.9942906671789896,591
ses_census_share_ge65,44637,0.9560700822481152,0.9942906671789896,707
ses_census_share_u15,44637,0.9560700822481152,0.9942906671789896,630
