typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,6341,656572.9838551052,0.6232658224048078,3.7615873293644243e-06,0.75
LH,2745,133502.6196691743,0.12673019159689752,3.7615873293644243e-06,0.75
HL,11920,133433.48731286556,0.12666456624226205,3.7615873293644243e-06,0.75
HH,25675,129930.64587388642,0.12333941975603263,3.7615873293644243e-06,0.75
