typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,1790,342900.4962080829,0.32550556454103435,3.7615873293644243e-06,0.5
LH,2288,183622.40510338824,0.17430746031726502,3.7615873293644243e-06,0.5
HL,5249,185734.47972347983,0.1763123919203634,3.7615873293644243e-06,0.5
HH,37354,341182.35567608057,0.3238745832213372,3.7615873293644243e-06,0.5
