typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,2419,78285.47843819484,0.3598817702157979,7.047339346332587e-05,0.5
LH,1557,30479.59369567223,0.1401160260305069,7.047339346332587e-05,0.5
HL,3699,29417.382564911153,0.13523299497918598,7.047339346332587e-05,0.5
HH,11810,79348.64833890018,0.3647692087745092,7.047339346332587e-05,0.5
