city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
zilina,Žilina,SK,1,False,217546.43427313748,0.4324489038635002,0.21631462471016408,0.42416415294571347,0.44248217216009533,2.5163439653780735,0.6138711221157372,0.4064487985115851,0.018318019214381864,0.3648230067057344,0.5697471637722333,0.132379480248958,0.34492242370460213,0.5042496700643502,0.2920312942300484,0.6184587947993352,0.4735376413183348,0.07658674534878128,0.001139895398631724,1.6501100985637526e-05
