typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,7257,134606.49292250257,0.6187919384529921,7.047339346332587e-05,0.75
LH,2719,28541.669040884823,0.13120730158730975,7.047339346332587e-05,0.75
HL,3626,25032.55578126642,0.11507575437122915,7.047339346332587e-05,0.75
HH,5883,29350.385293024592,0.13492500558846904,7.047339346332587e-05,0.75
