typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,5716,107500.22953251796,0.6375427183778859,0.0,0.75
LH,2520,18962.684663822874,0.11246042525573677,0.0,0.75
HL,3890,19137.08970678365,0.11349475481644147,0.0,0.75
HH,6288,23016.508267280646,0.13650210154993592,0.0,0.75
