city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
landshut,Landshut,DE,1,False,168616.51217040513,0.36442811075010145,0.10089821946669686,0.49224221612479435,0.4383321751980949,3.477670086602644,0.48792413862149153,0.38967726892655774,-0.05391004092669943,0.36127974063184276,0.5690784330028636,0.13652137601379452,0.3766550789180369,0.59839761392132,0.2844114696758157,0.4180825776379397,0.32414237820664477,0.0007169573974199161,0.0,0.0
