typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,29413,990615.8566528754,0.6393830969479353,0.0007220649235020347,0.75
LH,11255,171403.59773396514,0.11063073784974087,0.0007220649235020347,0.75
HL,16296,171951.7344036484,0.11098452718095245,0.0007220649235020347,0.75
HH,37276,215359.50415640464,0.13900163802137142,0.0007220649235020347,0.75
