typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,10841,462785.37226677407,0.29870018994236563,0.0007220649235020347,0.5
LH,13678,311872.4398882948,0.20129494710719245,0.0007220649235020347,0.5
HL,12102,314450.8077583052,0.20295912886112535,0.0007220649235020347,0.5
HH,57619,460222.07303351955,0.29704573408931656,0.0007220649235020347,0.5
