typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,13898,1142242.7956331512,0.3438611662911478,0.003950106104941339,0.5
LH,17764,518672.1831028117,0.1561412534063282,0.003950106104941339,0.5
HL,19748,514525.96763974754,0.1548930752691806,0.003950106104941339,0.5
HH,220177,1146372.935526884,0.34510450503334344,0.003950106104941339,0.5
