typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,48792,2139943.4899947024,0.6442136731581359,0.0039568237154789495,0.75
LH,22957,351398.2274910994,0.10578575739579918,0.0039568237154789495,0.75
HL,49503,353137.4905534091,0.10630934928091086,0.0039568237154789495,0.75
HH,150332,477312.2707166397,0.1436912201651541,0.0039568237154789495,0.75
