typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,8194,382279.903596177,0.3135070034861754,0.0,0.5
LH,11335,227384.72489811294,0.18647776948442402,0.0,0.5
HL,13672,230738.15905330353,0.18922791429583571,0.0,0.5
HH,45489,378963.60409677774,0.31078731273356486,0.0,0.5
