typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,33783,1629236.592754612,0.640426241755317,0.0022773477825569067,0.75
LH,12282,278777.07629247534,0.10958270643532958,0.0022773477825569067,0.75
HL,17685,279462.7969152336,0.10985225199014965,0.0022773477825569067,0.75
HH,78371,356511.407315805,0.14013879981920366,0.0022773477825569067,0.75
