typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,1068,93987.82585846353,0.39862829517315623,0.0005981650437556535,0.5
LH,502,23864.32595146587,0.10121518912263158,0.0005981650437556535,0.5
HL,801,33346.61570329778,0.14143219556560235,0.0005981650437556535,0.5
HH,12111,84579.34206034709,0.35872432013860983,0.0005981650437556535,0.5
