column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,11705,0.8020968957719454,0.9544311002901561,230
ses_census_foreign_born_share,11774,0.8068251901596656,0.955066162968695,192
ses_census_share_ge65,11774,0.8068251901596656,0.955066162968695,253
ses_census_share_u15,11774,0.8068251901596656,0.955066162968695,244
